indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,male,Y030_034,16,22,18.4801164459506,0.257855690255456,0.121700956154639,0.090825269010908,0.547187282503436
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,male,Y035_039,8,8,7.0487379487746,0.30804364178145,0.184951369211707,0.07516494607999,0.709172312616553
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,male,Y035_049,18,27,23.057193251081,0.149554865498308,0.071119694525408,0.055511801544299,0.34476168267037
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,male,Y040_044,10,14,11.6802974697005,0.062362158847397,0.053995573217229,0.010768683548702,0.288942768189036
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,male,Y045_049,5,5,4.54869822314423,0.167206995120788,0.158070684341951,0.021239187509446,0.650067105218263
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,male,Y050_054,4,4,3.99904558937432,0.246840181548954,0.215641923522097,0.032642623505349,0.760946627611954
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,female,Y015_019,16,30,27.2761988799397,0.111198404207616,0.059598282291101,0.036953127454109,0.289736486291564
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,female,Y015_024,28,78,69.6681109306185,0.17675946061242,0.047212755672696,0.102075608387854,0.28852775323552
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,female,Y015_049,33,179,158.78491655071,0.25559337452079,0.037712153632423,0.188852984195632,0.336145525078908
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,female,Y020_024,25,48,42.5947861329738,0.214290645882027,0.061911541432721,0.117123770815798,0.359265475099271
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,female,Y025_029,21,43,38.3486334594537,0.335091342119188,0.077820203913326,0.202650155364308,0.499829845183154
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,female,Y025_034,28,61,53.1918282159784,0.322643804218928,0.057738253617739,0.221066974072543,0.444273154762017
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,female,Y030_034,14,18,15.6895281960774,0.29928124029501,0.100588592750371,0.142971990795483,0.52232916586719
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,female,Y035_039,15,19,17.3923877978022,0.319677892297419,0.09276943728808,0.169202465903337,0.520185313303106
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,female,Y035_049,24,40,36.6397134266805,0.305611102817555,0.065560842673905,0.193687093397395,0.446404293373994
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,female,Y040_044,9,9,8.16974931250406,0.450036121256917,0.17491853863083,0.169990785821513,0.765781611716059
prevalence,MWI2004DHS,CY2004Q4,MWI_4_22,,all,female,Y045_049,10,12,11.2216739127149,0.157533004838124,0.086411626023759,0.049602827648405,0.401176153486975
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,both,Y015_019,9,20,18.4508432345162,0.060558739432457,0.062927742591802,0.007321481472114,0.360372252013128
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,both,Y015_024,9,37,33.4140297944571,0.163195633147221,0.075000843052556,0.062323839071232,0.363959275724886
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,both,Y015_049,10,78,69.7074255273185,0.147927950165256,0.052856212083696,0.07090677583745,0.283117807560107
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,both,Y020_024,8,17,15.174140318623,0.309836767858194,0.074011987328902,0.185540640965635,0.469409631945128
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,both,Y025_029,6,10,8.49326169951078,0.156593581742639,0.122119111737734,0.029424638901407,0.532072493561735
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,both,Y025_034,9,24,21.097335976426,0.106651583682203,0.069036517559681,0.028042951088277,0.33065049619589
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,both,Y030_034,5,14,13.1803357021385,0.061907606897312,0.047116189071728,0.013277464490398,0.244513741699161
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,both,Y035_039,6,8,7.32192220709488,0.095911505280063,0.075417321601347,0.018925087063399,0.368456961186668
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,both,Y035_049,8,17,15.5728233302683,0.162964564190528,0.08084100167189,0.057437946488232,0.383487713218371
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,both,Y040_044,5,6,5.48771605261671,0.315516170517566,0.180204318296941,0.082423002409772,0.702861556785307
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,both,Y045_049,2,3,2.81819031963118,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,male,Y015_019,5,11,10.5127945568673,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,male,Y015_024,8,15,13.9291787308617,0.12703510323177,0.101958366089054,0.023444083996775,0.468678576946438
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,male,Y015_049,9,34,30.7538937109215,0.144649047513934,0.088205431514195,0.040137399754779,0.406145895562645
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,male,Y020_024,4,4,3.54015470988101,0.602078642046082,0.247210775494363,0.166830771697596,0.919570388304694
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,male,Y025_029,5,5,4.5734856218641,0.256570139055231,0.215874075796017,0.036191044589669,0.760302139785571
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,male,Y025_034,8,12,10.7611148046746,0.12726086518929,0.119356453061565,0.017435275788167,0.545095970734055
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,male,Y030_034,5,7,6.49078234871083,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,male,Y035_039,1,3,3,0.333333333333333,2.77555756156289E-17,0.333333333333333,0.333333333333333
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,male,Y035_049,4,7,6.2647817382231,0.223682762958392,0.100209523212485,0.085068557780671,0.471711932733029
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,male,Y040_044,3,4,3.61188195663437,0.168061946004604,0.137027557189572,0.028740539962076,0.57967375766409
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,male,Y050_054,2,2,1.82187789013899,0.656339704589426,0.320420693537692,0.105529590204151,0.968668246524513
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,female,Y015_019,7,9,8.12505596646271,0.15687931606204,0.144371130688601,0.021437565305284,0.612462061186145
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,female,Y015_024,9,22,19.7544845994928,0.193723347275095,0.063179042993039,0.098076651110641,0.346782708884661
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,female,Y015_049,10,44,39.3266377646215,0.150896266071002,0.046374784508251,0.080395311245239,0.265380224130865
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,female,Y020_024,8,13,11.6341252605524,0.220271379390386,0.114324990561077,0.07117910101183,0.510134977844742
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,female,Y025_029,4,5,4.18394859793864,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,female,Y025_034,6,12,10.961691083541,0.078018689893782,0.066900598657902,0.013486958434056,0.34373363462941
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,female,Y030_034,4,7,6.97561628055161,0.139309687641968,0.09489829233817,0.033173339727883,0.432956692824058
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,female,Y035_039,5,5,4.65522368838033,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,female,Y035_049,6,10,9.32349698333457,0.124721451207727,0.105052007009512,0.021153684019573,0.48441553482842
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,female,Y040_044,2,2,1.88482048100301,0.623601186130859,0.332829761695381,0.093273238314186,0.963876915455904
prevalence,MWI2004DHS,CY2004Q4,MWI_4_23,,all,female,Y045_049,2,3,2.81819031963118,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,both,Y015_019,28,64,56.7651084630339,0.027284565572804,0.027275814239885,0.003728310241488,0.173721863565357
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,both,Y015_024,33,129,115.032658641764,0.104803714942767,0.036210287272409,0.052083792302838,0.199648085770449
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,both,Y015_049,34,310,274.586591090343,0.203080572333744,0.028426636404517,0.152980389592632,0.264465344917095
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,both,Y020_024,26,65,58.3637555598506,0.184688788430702,0.056793457413095,0.097604209412261,0.321767082392698
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,both,Y025_029,26,49,44.1773480611749,0.322431268888456,0.077552918292455,0.19179711099898,0.48828540009228
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,both,Y025_034,30,91,82.0802943412934,0.29276950899402,0.04811350251198,0.207936649139858,0.394954270366639
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,both,Y030_034,23,42,37.9037053984134,0.257986691470999,0.051173097456742,0.170739085337705,0.369929308519986
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,both,Y035_039,18,32,27.2815817863798,0.228636680729888,0.071056814784844,0.118605621109575,0.394998421032038
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,both,Y035_049,28,90,77.8196825623465,0.251033050499374,0.04186078728836,0.178068708699297,0.341473839449917
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,both,Y040_044,23,35,30.8872923380719,0.267254384130881,0.0747931009622,0.14714561242985,0.435356551165542
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,both,Y045_049,17,23,19.7843211288728,0.255207885283193,0.093502830358445,0.115558992798133,0.473305725208556
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,male,Y015_019,18,29,25.7456163208647,0.055643059452765,0.054912352852173,0.007541678302379,0.313597593292271
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,male,Y015_024,23,53,47.4107090914597,0.076653054510564,0.045879457082821,0.022771567275101,0.228249238004325
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,male,Y015_049,31,124,110.784029118052,0.164472291316716,0.031793836824113,0.111176487352365,0.236518400217906
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,male,Y020_024,15,24,21.7462883585918,0.103690467561601,0.073538220416009,0.023946243106359,0.352961905782686
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,male,Y025_029,13,17,16.0736927163893,0.229956724160757,0.090159519534952,0.099169929548869,0.447536477422342
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,male,Y025_034,20,38,35.1235061522845,0.195303957767141,0.053574572881169,0.110657555339625,0.321306743359423
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,male,Y030_034,15,21,19.2068626118145,0.169973286543631,0.079273685525247,0.063738057758035,0.381185423023284
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,male,Y035_039,10,11,9.2475602866008,0.165151863750509,0.11189341021862,0.038754356130085,0.49255505681777
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,male,Y035_049,20,33,28.7866133660431,0.264894243357099,0.066083934919606,0.156324120448427,0.412041916214684
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,male,Y040_044,16,17,15.2229244720159,0.310906948018309,0.120603569241304,0.130199187518475,0.576258670482957
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,male,Y045_049,4,5,4.45689370725989,0.285503729219207,0.142086415248088,0.09258275496497,0.610128907273777
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,male,Y050_054,11,11,9.29586124886801,0.09301146158233,0.076652342226375,0.016985070914435,0.378357738419861
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,female,Y015_019,23,35,31.380291194001,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,female,Y015_024,29,76,68.1029281805224,0.127124169058978,0.043551541607668,0.063216595981265,0.239144996950375
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,female,Y015_049,34,186,164.416439804681,0.231704302887889,0.036312565306331,0.168189625632444,0.310258102618057
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,female,Y020_024,24,41,36.7250716026426,0.23705751905306,0.072265364731775,0.12433458809126,0.404740379375984
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,female,Y025_029,22,32,28.2860945767882,0.368279552861216,0.104196228066705,0.195068147748349,0.583753050532515
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,female,Y025_034,27,53,46.9628429108272,0.364407946997617,0.072782847488253,0.236460469373923,0.514900071418288
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,female,Y030_034,15,21,18.8025917842652,0.357926265113876,0.092945155002956,0.201482660023568,0.551887787235914
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,female,Y035_039,14,21,18.0344844709307,0.260907385571299,0.070183182903812,0.147468363534192,0.418747091297702
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,female,Y035_049,25,57,49.5019476648773,0.241593163926159,0.049675432319716,0.157713259407237,0.351469144997992
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,female,Y040_044,14,18,15.9489175294809,0.216760601809337,0.097768363369047,0.082162092222,0.461088103768213
prevalence,MWI2004DHS,CY2004Q4,MWI_4_24,,all,female,Y045_049,13,18,15.6714800487554,0.243648394193623,0.114843099190675,0.086732346806596,0.522145936071693
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,both,Y015_019,1,6,5.98733302273239,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,both,Y015_024,2,9,8.9841663850027,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,both,Y015_049,2,18,17.9606511631374,0.113235069998811,0.034980693416593,0.060602427709004,0.201761007226842
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,both,Y020_024,2,3,2.9998915028453,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,both,Y025_029,2,4,3.99198399975443,0.244609484417335,0.083647201782935,0.117653643380699,0.440211405726991
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,both,Y025_034,2,6,5.98598823544267,0.33475087421084,0.156625877791374,0.112518381487765,0.666349709268668
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,both,Y030_034,2,2,1.99991826926001,0.503196366688908,0.354015088851591,0.05937032007858,0.942041733356261
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,both,Y035_039,2,3,2.99271096371355,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,both,Y035_049,2,3,2.99271096371355,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,male,Y015_019,1,2,2,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,male,Y015_024,1,2,2,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,male,Y015_049,2,6,5.9998649333134,0.167020311350208,0.038988571143455,0.103757130157862,0.25776279700984
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,male,Y025_029,1,1,1,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,male,Y025_034,2,3,2.99989148811947,0.334750919999427,0.156665557531972,0.112483542732575,0.666427373046653
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,male,Y030_034,2,2,1.99991826926001,0.503196366688908,0.354268641227558,0.059259402291125,0.94215017533735
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,male,Y035_039,1,1,1,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,male,Y035_049,1,1,1,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,female,Y015_019,1,4,4,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,female,Y015_024,2,7,6.99986117687523,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,female,Y015_049,2,12,11.9996345973551,0.083598830541833,0.029303410025423,0.041323891952726,0.161821536128411
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,female,Y020_024,2,3,2.9998915028453,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,female,Y025_029,2,3,2.9998915028453,0.334750823804382,0.156709099663599,0.11244522810532,0.666512506606463
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,female,Y025_034,2,3,2.9998915028453,0.334750823804382,0.156649794272237,0.112497330815221,0.666396478859463
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,female,Y035_039,2,2,1.99991828037504,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_25,,all,female,Y035_049,2,2,1.99991828037504,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,both,Y015_019,8,20,17.6454588882564,0.046868551262582,0.03271521554091,0.011569169855415,0.171215528595413
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,both,Y015_024,9,47,41.7229195922571,0.036835113224422,0.01670682210747,0.014968502854626,0.087798163289106
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,both,Y015_049,13,121,106.457804722108,0.211881670582933,0.043133667583794,0.139447392976236,0.308454792329046
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,both,Y020_024,9,27,24.1018657335613,0.029841783319122,0.024086728090542,0.005986812148434,0.135766338529746
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,both,Y025_029,10,26,23.4709810489366,0.10646954664173,0.067878429036321,0.028587947706158,0.325441139451794
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,both,Y025_034,13,46,40.7699200651115,0.231304410634673,0.071609630241427,0.120221796366774,0.398531096523333
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,both,Y030_034,11,20,17.3472565627001,0.388897584793483,0.113381784281037,0.199884843429414,0.618483680410287
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,both,Y035_039,6,16,14.085856784613,0.429814556743826,0.180086237313807,0.151506204873495,0.760900097048652
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,both,Y035_049,8,28,24.367804549742,0.43830721998063,0.100611127101557,0.259416082628988,0.63481643929563
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,both,Y040_044,6,8,6.89247289628545,0.311437655207844,0.204750846390743,0.065084143279213,0.746108155905997
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,both,Y045_049,4,4,3.59060546392081,0.784796285496634,0.198625736725448,0.266746511235274,0.973373756964974
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,male,Y015_019,5,7,6.20658008681608,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,male,Y015_024,8,17,15.3837503182634,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,male,Y015_049,13,56,49.6073390380465,0.199467648560819,0.062892299051959,0.103253708280453,0.350312483848736
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,male,Y020_024,6,10,9.18803815036331,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,male,Y025_029,8,13,11.6871717790932,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,male,Y025_034,11,27,23.9903687919021,0.159790396018763,0.080505315743479,0.05545929349711,0.381183609504391
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,male,Y030_034,9,14,12.3035038806181,0.310493939597049,0.143810557912453,0.107705816076336,0.626860126803577
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,male,Y035_039,5,8,7.07889558315777,0.502099974495483,0.235227413142197,0.137550957809446,0.864429916981143
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,male,Y035_049,7,12,10.5865411572767,0.508734374673736,0.14849220352468,0.244240134219275,0.768427620425298
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,male,Y040_044,4,4,3.59436012254311,0.51958027463606,0.263919689379641,0.119843912247241,0.895727768103369
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,female,Y015_019,6,13,11.7879101706192,0.07967705999457,0.060255116210298,0.017002074797782,0.302332714839213
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,female,Y015_024,9,30,26.6294627704456,0.062048430872152,0.02996418528956,0.023547762346891,0.15359598205863
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,female,Y015_049,13,65,58.2911866007397,0.225208823316581,0.041343251049893,0.154471110805254,0.316224834884621
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,female,Y020_024,8,17,14.9639796143084,0.049950388287049,0.04105418390327,0.009555167767747,0.22271817288967
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,female,Y025_029,7,13,12.1247096868029,0.237158114917582,0.125360264163703,0.074025618107255,0.547305073684313
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,female,Y025_034,9,19,17.2225005259003,0.35492682473877,0.085370452194977,0.209446033105905,0.533291565581801
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,female,Y030_034,4,6,5.12825026826988,0.609302673456054,0.143565050002301,0.323521772453246,0.835675578492824
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,female,Y035_039,4,8,7.38525856557345,0.333472382670434,0.198498209739447,0.079960882895103,0.74227670631062
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,female,Y035_049,5,16,14.4723173542282,0.366270326392952,0.092234356809171,0.209644910015592,0.557387367612439
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,female,Y040_044,4,4,3.55604769990382,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_26,,all,female,Y045_049,4,4,3.59060546392081,0.784796285496634,0.198854231549267,0.266228186594849,0.973442394587209
prevalence,MWI2004DHS,CY2004Q4,MWI_4_27,,all,both,Y015_019,3,5,4.53964787813824,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_4_27,,all,both,Y015_024,4,11,9.79398993917535,0.071464269255403,0.060769783333783,0.012625334482222,0.316591941594947
prevalence,MWI2004DHS,CY2004Q4,MWI_4_27,,all,both,Y015_049,4,39,35.23334350505,0.107721168216867,0.085269111280851,0.020775495886508,0.407217913486511
prevalence,MWI2004DHS,CY2004Q4,MWI_4_27,,all,both,Y020_024,3,6,5.98589174493747,0.164912349385848,0.100246025753616,0.045268709304225,0.451297095492853
prevalence,MWI2004DHS,CY2004Q4,MWI_4_27,,all,both,Y025_029,4,11,10.0399573886752,0.160311361820158,0.131032369889212,0.027551431525263,0.562653021853778
prevalence,MWI2004DHS,CY2004Q4,MWI_4_27,,all,both,Y025_034,4,18,16.394121325518,0.193191236130443,0.150781510712416,0.034709846583468,0.614577073591516
